row_number,invoice_id,branch,customer_id,gender,age,customer_type,credit_score,has_creditcard,is_active_member,product_category,number_of_products,tax_amount,price,total_amount,ratings,customer_churn,tenure
4720,407-63-8975,A,15609669,Female,39,Normal,542,1,1,Food and beverages,6,22.164,73.88,465.444,4.4,0,36
4721,633-44-8566,A,15615832,Female,35,Member,675,0,1,Food and beverages,7,17.283,49.38,362.943,7.3,0,64
4722,582-52-8065,B,15688563,Male,31,Normal,694,1,0,Fashion accessories,9,24.4395,54.31,513.2295,8.9,0,1
4723,695-28-6250,A,15649457,Male,41,Normal,588,0,1,Sports and travel,5,10.765,43.06,226.065,7.7,0,60
4724,832-51-6761,A,15570485,Male,40,Normal,558,0,0,Food and beverages,8,13.552,33.88,284.592,9.6,0,1
4725,827-44-5872,B,15597131,Male,32,Member,415,1,1,Food and beverages,10,27.18,54.36,570.78,6.1,0,50
4726,234-36-2483,B,15662434,Male,25,Normal,607,0,0,Health and beauty,6,17.277,57.59,362.817,5.1,0,1
4727,314-23-4520,C,15653404,Female,24,Member,684,0,1,Health and beauty,7,28.4305,81.23,597.0405,9,0,72
4728,199-75-8169,A,15592578,Female,41,Member,614,0,0,Sports and travel,10,7.905,15.81,166.005,8.6,0,60
4729,804-38-3935,A,15664035,Female,38,Member,590,1,1,Electronic accessories,3,14.067,93.78,295.407,5.9,0,46
4730,288-62-1085,A,15617419,Female,29,Member,618,1,1,Fashion accessories,5,9.635,38.54,202.335,5.6,0,69
4731,271-77-8740,C,15761374,Male,54,Member,706,1,1,Sports and travel,6,8.766,29.22,184.086,5,0,31
4732,603-07-0961,C,15720702,Male,37,Member,789,1,0,Electronic accessories,5,18.6975,74.79,392.6475,4.9,1,19
4733,150-89-8043,A,15585427,Female,26,Normal,528,0,0,Sports and travel,3,6.6975,44.65,140.6475,6.2,0,71
4734,382-03-4532,A,15790379,Male,28,Member,629,1,1,Health and beauty,1,0.9165,18.33,19.2465,4.3,0,12
4735,201-63-8275,C,15592123,Male,30,Member,768,1,1,Sports and travel,7,23.7965,67.99,499.7265,5.7,0,39
4736,138-17-5109,A,15766163,Male,38,Member,676,0,1,Home and lifestyle,9,40.1445,89.21,843.0345,6.5,0,44
4737,489-64-4354,C,15774630,Female,47,Normal,601,1,1,Fashion accessories,1,0.814,16.28,17.094,5,0,56
4738,742-04-5161,A,15711889,Male,42,Member,668,1,0,Home and lifestyle,10,36.39,72.78,764.19,7.3,0,72
4739,268-27-6179,B,15795224,Male,39,Member,760,1,0,Fashion accessories,8,22.588,56.47,474.348,7.3,1,5
4740,359-90-3665,B,15753719,Female,30,Member,547,1,0,Fashion accessories,4,3.616,18.08,75.936,9.5,0,11
4741,875-46-5808,B,15787550,Male,69,Member,719,1,1,Health and beauty,10,12.95,25.9,271.95,8.7,0,24
4742,468-99-7231,C,15729224,Female,37,Normal,710,1,0,Home and lifestyle,8,17.604,44.01,369.684,8.8,0,15
4743,288-38-3758,C,15685997,Female,39,Member,838,1,0,Fashion accessories,3,12.7305,84.87,267.3405,7.4,0,72
4744,256-08-8343,A,15767818,Male,55,Normal,640,1,0,Home and lifestyle,4,11.306,56.53,237.426,5.5,0,56
4745,504-35-8843,A,15615020,Female,41,Normal,595,0,1,Sports and travel,1,2.1235,42.47,44.5935,5.7,0,64
4746,848-42-2560,A,15778696,Female,36,Normal,684,1,0,Fashion accessories,2,8.191,81.91,172.011,7.8,0,34
4747,273-84-2164,C,15714240,Male,74,Member,712,0,0,Electronic accessories,5,3.0125,12.05,63.2625,5.5,0,2
4748,276-54-0879,B,15599126,Female,43,Normal,529,1,1,Sports and travel,4,19.548,97.74,410.508,6.4,1,35
4749,364-33-8584,B,15761886,Male,36,Member,740,1,1,Food and beverages,5,4.4075,17.63,92.5575,8.5,0,22
4750,233-34-0817,C,15656096,Female,26,Member,679,1,1,Electronic accessories,1,4.942,98.84,103.782,8.4,0,5
4751,766-85-7061,B,15758692,Female,29,Normal,669,0,0,Health and beauty,10,43.935,87.87,922.635,5.1,0,9
4752,152-03-4217,B,15736287,Male,33,Normal,586,1,0,Home and lifestyle,9,5.076,11.28,106.596,4.3,0,11
4753,602-80-9671,C,15657228,Male,37,Member,545,0,1,Home and lifestyle,6,4.785,15.95,100.485,5.1,0,23
4754,241-96-5076,B,15642137,Female,39,Member,695,0,0,Home and lifestyle,2,4.91,49.1,103.11,6.4,0,4
4755,574-22-5561,C,15597709,Female,39,Member,602,1,0,Fashion accessories,10,41.315,82.63,867.615,7.9,1,68
4756,347-56-2442,A,15737071,Female,60,Normal,639,1,1,Home and lifestyle,1,3.291,65.82,69.111,4.1,1,33
4757,125-45-2293,A,15660301,Male,70,Normal,491,1,1,Fashion accessories,6,29.73,99.1,624.33,4.2,0,31
4758,728-47-9078,C,15786433,Female,35,Member,650,1,1,Food and beverages,4,11.918,59.59,250.278,9.8,0,1
4759,746-94-0204,A,15799631,Male,36,Normal,585,1,1,Fashion accessories,9,37.458,83.24,786.618,7.4,0,56
4760,154-87-7367,C,15747130,Male,39,Normal,521,0,1,Home and lifestyle,8,26.104,65.26,548.184,6.3,0,1
4761,851-98-3555,B,15688157,Female,39,Normal,683,1,1,Health and beauty,5,20.72,82.88,435.12,6.6,0,66
4762,574-80-1489,B,15654901,Male,51,Member,733,1,0,Food and beverages,4,12.57,62.85,263.97,8.7,0,72
4763,370-41-7321,B,15644200,Female,42,Member,807,1,0,Health and beauty,9,25.5105,56.69,535.7205,8.4,1,34
4764,132-23-6451,A,15686302,Female,31,Member,745,1,1,Health and beauty,5,5.2425,20.97,110.0925,7.8,0,58
4765,533-66-5566,B,15659677,Male,47,Normal,746,1,1,Home and lifestyle,7,17.8745,51.07,375.3645,7,0,2
4766,558-60-5016,A,15589805,Female,34,Normal,563,1,1,Home and lifestyle,9,14.985,33.3,314.685,7.2,0,37
4767,717-96-4189,C,15803538,Male,56,Normal,695,1,0,Electronic accessories,6,10.647,35.49,223.587,4.1,1,71
4768,624-01-8356,B,15726487,Male,63,Normal,431,1,1,Home and lifestyle,10,24.505,49.01,514.605,4.2,0,1
4769,552-44-5977,B,15726484,Male,37,Member,633,1,1,Health and beauty,8,24.8,62,520.8,6.2,0,71
4770,778-89-7974,C,15730830,Female,30,Normal,752,1,1,Health and beauty,6,21.063,70.21,442.323,7.4,0,35
4771,227-50-3718,A,15785406,Female,51,Normal,446,0,0,Health and beauty,5,3.655,14.62,76.755,4.4,0,6
4772,852-82-2749,A,15693771,Female,45,Normal,651,1,0,Sports and travel,4,12.918,64.59,271.278,9.3,1,3
4773,227-07-4446,C,15734177,Male,33,Member,643,1,1,Electronic accessories,10,39.065,78.13,820.365,4.4,0,69
4774,866-70-2814,B,15746674,Female,47,Normal,730,1,0,Electronic accessories,10,26.395,52.79,554.295,10,1,44
4775,221-25-5073,A,15570060,Female,43,Normal,586,1,0,Food and beverages,4,14.932,74.66,313.572,8.5,1,53
4776,130-67-4723,A,15668886,Female,38,Member,684,1,0,Food and beverages,6,14.55,48.5,305.55,9.4,0,24
4777,765-26-6951,A,15602929,Female,37,Normal,728,0,0,Sports and travel,6,21.783,72.61,457.443,6.9,0,5
4778,856-66-2701,A,15589030,Male,47,Member,649,1,1,Home and lifestyle,3,7.995,53.3,167.895,7.5,0,2
4779,289-15-7034,A,15597109,Male,70,Member,627,0,1,Sports and travel,4,16.466,82.33,345.786,7.5,0,62
4780,575-30-8091,A,15736228,Female,40,Normal,645,1,1,Sports and travel,8,29,72.5,609,9.2,0,19
4781,256-08-8343,A,15579062,Male,32,Normal,707,0,0,Home and lifestyle,4,11.306,56.53,237.426,5.5,0,9
4782,198-66-9832,B,15796231,Female,18,Member,681,1,1,Fashion accessories,2,7.204,72.04,151.284,9.5,0,53
4783,740-22-2500,C,15742378,Male,32,Normal,520,1,0,Electronic accessories,3,12.6075,84.05,264.7575,9.8,0,5
4784,480-63-2856,C,15759066,Female,44,Normal,483,1,0,Food and beverages,8,7.7,19.25,161.7,6.6,1,71
4785,585-11-6748,B,15713250,Male,33,Member,502,1,1,Sports and travel,3,14.52,96.8,304.92,5.3,0,1
4786,416-17-9926,A,15625445,Female,36,Member,572,0,1,Electronic accessories,10,37.11,74.22,779.31,4.3,0,18
4787,842-40-8179,B,15701121,Male,38,Member,521,0,1,Food and beverages,10,38.6,77.2,810.6,5.6,1,72
4788,387-49-4215,B,15805565,Male,30,Member,691,1,0,Sports and travel,3,7.275,48.5,152.775,6.7,0,4
4789,545-07-8534,C,15783338,Male,32,Normal,449,1,1,Health and beauty,2,5.832,58.32,122.472,6,0,59
4790,534-01-4457,A,15653595,Male,51,Normal,796,0,1,Food and beverages,6,24.513,81.71,514.773,8,0,1
4791,544-55-9589,B,15626475,Male,30,Member,685,1,1,Electronic accessories,10,10.715,21.43,225.015,6.2,0,31
4792,257-60-7754,A,15753248,Male,28,Normal,611,0,0,Electronic accessories,4,10.046,50.23,210.966,9,0,3
4793,782-95-9291,A,15708003,Male,41,Member,587,1,0,Food and beverages,5,23.0725,92.29,484.5225,9,0,65
4794,677-11-0152,C,15662263,Male,22,Normal,749,1,1,Food and beverages,9,41.967,93.26,881.307,8.8,0,49
4795,850-41-9669,A,15768072,Female,33,Normal,688,0,0,Electronic accessories,9,33.777,75.06,709.317,6.2,1,2
4796,247-11-2470,A,15638487,Male,38,Member,586,0,1,Fashion accessories,4,4.464,22.32,93.744,4.4,0,53
4797,759-98-4285,C,15715512,Male,29,Member,850,1,1,Health and beauty,7,30.0545,85.87,631.1445,8,0,55
4798,227-07-4446,C,15790810,Female,41,Member,844,1,1,Electronic accessories,10,39.065,78.13,820.365,4.4,1,72
4799,750-67-8428,A,15634602,Female,42,Member,619,1,1,Health and beauty,7,26.1415,74.69,548.9715,9.1,1,36
4800,752-23-3760,B,15607040,Female,38,Member,593,1,0,Sports and travel,7,22.428,64.08,470.988,7.3,0,10
4801,595-86-2894,C,15720968,Male,27,Member,606,1,0,Fashion accessories,4,19.396,96.98,407.316,9.4,0,1
4802,735-06-4124,C,15630113,Male,35,Normal,593,1,1,Food and beverages,1,2.4305,48.61,51.0405,4.4,0,72
4803,744-02-5987,A,15778149,Male,68,Member,538,1,0,Home and lifestyle,6,23.514,78.38,493.794,5.8,1,28
4804,149-71-6266,B,15742323,Male,39,Member,541,1,0,Sports and travel,9,35.1315,78.07,737.7615,4.5,0,38
4805,449-27-2918,B,15615444,Male,28,Member,663,1,1,Sports and travel,1,1.956,39.12,41.076,9.6,0,61
4806,442-48-3607,A,15784445,Male,33,Member,717,0,0,Food and beverages,2,2.348,23.48,49.308,7.9,0,52
4807,430-02-3888,B,15787825,Male,37,Normal,585,1,1,Electronic accessories,6,13.806,46.02,289.926,7.1,0,67
4808,672-51-8681,C,15770995,Female,47,Member,753,1,0,Electronic accessories,9,29.9925,66.65,629.8425,9.7,0,34
4809,349-97-8902,B,15766047,Female,41,Member,748,1,1,Food and beverages,2,5.789,57.89,121.569,8.9,0,54
4810,760-54-1821,B,15612187,Male,32,Normal,547,1,0,Home and lifestyle,9,6.1155,13.59,128.4255,5.8,0,1
4811,862-29-5914,C,15569666,Female,45,Normal,517,0,0,Sports and travel,1,1.119,22.38,23.499,8.6,1,15
4812,573-98-8548,C,15797197,Male,29,Member,678,1,0,Fashion accessories,1,1.595,31.9,33.495,9.1,0,4
4813,777-82-7220,B,15580134,Male,27,Member,479,1,1,Home and lifestyle,8,12.048,30.12,253.008,7.7,0,9
4814,414-12-7047,B,15785339,Female,50,Normal,640,0,0,Food and beverages,8,7.916,19.79,166.236,8.7,0,46
4815,375-72-3056,B,15732967,Male,19,Normal,731,1,1,Sports and travel,3,9.459,63.06,198.639,7,0,22
4816,584-86-7256,C,15750970,Male,40,Member,500,1,1,Sports and travel,7,12.096,34.56,254.016,7.3,0,38
4817,305-89-2768,B,15649793,Male,20,Member,658,0,0,Home and lifestyle,3,3.285,21.9,68.985,4.7,0,55
4818,435-13-4908,A,15663987,Male,30,Member,723,1,0,Fashion accessories,8,34.672,86.68,728.112,7.2,1,1
4819,277-63-2961,B,15625964,Female,43,Member,582,0,0,Sports and travel,1,3.6985,73.97,77.6685,5.4,0,64
4820,727-75-6477,C,15582714,Male,47,Normal,749,0,1,Electronic accessories,4,5.768,28.84,121.128,6.4,1,53
4821,174-64-0215,B,15612729,Female,63,Normal,681,1,1,Sports and travel,10,34.87,69.74,732.27,8.9,0,58
4822,516-77-6464,C,15570912,Female,32,Member,728,1,1,Health and beauty,5,2.54,10.16,53.34,4.1,0,56
4823,151-27-8496,C,15590606,Male,41,Normal,595,1,0,Electronic accessories,4,11.226,56.13,235.746,8.6,0,72
4824,841-18-8232,B,15802593,Female,49,Normal,504,0,1,Food and beverages,1,3.56,71.2,74.76,9.2,1,1
4825,153-58-4872,C,15672912,Female,39,Member,737,0,0,Food and beverages,4,14.978,74.89,314.538,4.2,1,72
4826,471-41-2823,C,15791053,Male,45,Normal,709,1,1,Food and beverages,2,9.979,99.79,209.559,8,1,22
4827,314-23-4520,C,15770291,Female,29,Member,844,0,0,Health and beauty,7,28.4305,81.23,597.0405,9,0,8
4828,729-09-9681,A,15647402,Female,38,Member,628,1,1,Home and lifestyle,6,7.773,25.91,163.233,8.7,0,16
4829,278-86-2735,A,15699515,Male,33,Normal,643,1,1,Food and beverages,3,7.851,52.34,164.871,9.2,0,39
4830,372-26-1506,C,15735522,Male,37,Normal,654,0,0,Fashion accessories,5,5.955,23.82,125.055,5.4,0,12
4831,326-71-2155,C,15713596,Female,62,Normal,428,0,1,Sports and travel,4,14.79,73.95,310.59,6.1,0,54
4832,142-63-6033,B,15638989,Female,25,Normal,711,0,0,Home and lifestyle,5,23.09,92.36,484.89,4.9,1,18
4833,745-74-0715,A,15808175,Female,39,Normal,557,1,0,Electronic accessories,2,5.803,58.03,121.863,8.8,1,32
4834,286-43-6208,C,15731781,Male,43,Normal,551,1,0,Food and beverages,9,39.51,87.8,829.71,9.2,0,41
4835,222-42-0244,B,15647838,Female,51,Member,648,1,0,Health and beauty,9,32.4495,72.11,681.4395,7.7,1,67
4836,219-61-4139,C,15744582,Female,24,Normal,680,1,0,Electronic accessories,1,4.154,83.08,87.234,6.4,1,65
4837,434-83-9547,C,15663249,Female,37,Member,575,1,0,Food and beverages,8,15.388,38.47,323.148,7.7,0,25
4838,400-60-7251,A,15726676,Male,30,Normal,616,0,1,Home and lifestyle,1,3.7035,74.07,77.7735,9.9,0,1
4839,617-15-4209,C,15750839,Male,29,Member,649,1,1,Health and beauty,2,1.537,15.37,32.277,7.2,0,67
4840,162-48-8011,A,15697801,Female,56,Member,605,1,1,Food and beverages,5,11.1475,44.59,234.0975,8.5,1,7
4841,732-94-0499,C,15762937,Female,32,Normal,743,1,1,Electronic accessories,10,20.825,41.65,437.325,5.4,0,43
4842,305-03-2383,A,15684769,Male,67,Normal,542,0,1,Food and beverages,3,10.065,67.1,211.365,7.5,0,24
4843,539-21-7227,B,15776827,Male,37,Normal,770,0,1,Sports and travel,5,12.885,51.54,270.585,4.2,0,9
4844,660-29-7083,C,15758813,Male,39,Normal,350,0,0,Electronic accessories,10,27.935,55.87,586.635,5.8,1,69
4845,343-61-3544,B,15716085,Female,41,Member,739,1,0,Sports and travel,10,13.335,26.67,280.035,8.6,1,37
4846,438-23-1242,B,15709741,Male,28,Normal,668,1,0,Electronic accessories,7,26.558,75.88,557.718,8.9,0,20
4847,418-05-0656,B,15780654,Female,33,Normal,619,0,1,Fashion accessories,7,8.946,25.56,187.866,7.1,0,7
4848,616-87-0016,B,15724099,Male,26,Normal,674,1,1,Fashion accessories,7,33.439,95.54,702.219,9.6,0,37
4849,457-12-0244,C,15799924,Male,43,Member,668,0,0,Sports and travel,6,10.566,35.22,221.886,6.5,0,5
4850,832-51-6761,A,15656865,Male,69,Normal,613,0,1,Food and beverages,8,13.552,33.88,284.592,9.6,0,41
4851,458-10-8612,C,15815560,Male,74,Normal,666,1,1,Health and beauty,7,22.428,64.08,470.988,7.6,0,54
4852,730-70-9830,C,15775826,Male,30,Normal,677,0,1,Home and lifestyle,6,21.033,70.11,441.693,5.2,0,3
4853,249-42-3782,A,15791373,Female,35,Normal,850,0,0,Health and beauty,5,17.5025,70.01,367.5525,5.5,1,69
4854,155-45-3814,C,15599301,Female,28,Member,538,0,1,Electronic accessories,8,35.42,88.55,743.82,4.7,0,53
4855,856-22-8149,A,15777892,Male,37,Normal,721,1,1,Home and lifestyle,1,1.2645,25.29,26.5545,6.1,0,18
4856,711-31-1234,B,15770525,Male,28,Normal,760,0,0,Electronic accessories,4,19.128,95.64,401.688,7.9,0,64
4857,187-83-5490,A,15814465,Male,24,Member,612,1,1,Electronic accessories,4,4.154,20.77,87.234,4.7,0,31
4858,891-58-8335,B,15709474,Female,57,Member,740,1,1,Sports and travel,7,10.3635,29.61,217.6335,6.5,1,20
4859,815-11-1168,A,15650575,Female,59,Member,720,1,1,Food and beverages,5,24.945,99.78,523.845,5.4,1,57
4860,430-02-3888,B,15731522,Female,67,Normal,771,1,1,Electronic accessories,6,13.806,46.02,289.926,7.1,0,63
4861,573-58-9734,B,15636551,Female,29,Normal,711,1,0,Fashion accessories,3,4.5555,30.37,95.6655,5.1,0,13
4862,249-42-3782,A,15616028,Male,30,Normal,694,0,1,Health and beauty,5,17.5025,70.01,367.5525,5.5,0,48
4863,732-04-5373,B,15589320,Male,34,Member,699,1,1,Home and lifestyle,4,9.294,46.47,195.174,7,0,2
4864,588-01-7461,C,15634949,Male,74,Normal,593,1,1,Food and beverages,9,15.291,33.98,321.111,4.2,0,57
4865,374-38-5555,B,15742681,Male,26,Normal,554,1,1,Fashion accessories,5,15.9275,63.71,334.4775,8.5,0,71
4866,719-89-8991,A,15699415,Female,46,Member,618,1,0,Sports and travel,5,22.8525,91.41,479.9025,7.1,1,7
4867,345-68-9016,C,15582849,Female,51,Member,757,1,1,Sports and travel,8,12.668,31.67,266.028,5.6,1,16
4868,760-27-5490,C,15604515,Female,22,Normal,737,0,0,Fashion accessories,8,6.248,15.62,131.208,9.1,0,34
4869,242-55-6721,B,15730868,Male,41,Normal,747,1,1,Home and lifestyle,2,1.616,16.16,33.936,6.5,0,37
4870,628-34-3388,C,15682995,Female,32,Normal,600,1,0,Fashion accessories,6,8.214,27.38,172.494,7.9,0,16
4871,151-16-1484,A,15726046,Female,27,Member,712,1,0,Electronic accessories,4,6.45,32.25,135.45,6.5,0,48
4872,838-78-4295,C,15695819,Male,43,Normal,504,1,0,Health and beauty,2,3.347,33.47,70.287,6.7,0,58
4873,183-56-6882,C,15800736,Female,42,Member,601,1,1,Food and beverages,4,19.884,99.42,417.564,7.5,0,72
4874,349-97-8902,B,15774258,Male,40,Member,678,1,1,Food and beverages,2,5.789,57.89,121.569,8.9,0,7
4875,859-97-6048,C,15644692,Female,47,Member,546,1,1,Electronic accessories,2,8.425,84.25,176.925,5.3,1,38
4876,521-18-7827,C,15771409,Male,58,Member,586,1,0,Home and lifestyle,5,9.8475,39.39,206.7975,8.7,1,48
4877,641-51-2661,C,15766185,Male,31,Member,850,1,1,Food and beverages,10,43.55,87.1,914.55,9.9,0,10
4878,122-61-9553,C,15812422,Male,41,Normal,637,0,1,Electronic accessories,9,23.094,51.32,484.974,5.6,0,30
4879,733-33-4967,C,15656822,Male,43,Normal,568,1,1,Electronic accessories,8,8.34,20.85,175.14,6.3,1,31
4880,483-71-1164,C,15610355,Male,44,Normal,713,1,0,Health and beauty,6,24.39,81.3,512.19,5.3,0,46
4881,558-80-4082,C,15778157,Male,27,Normal,598,1,0,Electronic accessories,7,9.7475,27.85,204.6975,6,0,50
4882,747-58-7183,B,15803415,Female,39,Normal,579,1,0,Fashion accessories,3,8.5905,57.27,180.4005,6.5,0,28
4883,875-46-5808,B,15640922,Female,52,Member,791,1,1,Health and beauty,10,12.95,25.9,271.95,8.7,0,66
4884,457-13-1708,B,15718531,Female,35,Member,554,1,1,Fashion accessories,10,32.615,65.23,684.915,5.2,0,8
4885,305-18-3552,B,15626412,Male,39,Member,499,1,1,Home and lifestyle,10,30.19,60.38,633.99,6,0,41
4886,602-16-6955,B,15752801,Male,29,Normal,518,1,0,Sports and travel,10,38.3,76.6,804.3,6,1,72
4887,210-57-1719,B,15749345,Female,22,Normal,468,1,1,Health and beauty,9,26.208,58.24,550.368,9.7,0,7
4888,816-57-2053,A,15665158,Male,27,Normal,813,0,1,Sports and travel,2,6.087,60.87,127.827,8.7,0,38
4889,873-14-6353,A,15651093,Female,55,Member,707,0,1,Food and beverages,7,8.687,24.82,182.427,7.1,0,44
4890,269-10-8440,A,15658668,Male,49,Member,581,0,0,Health and beauty,7,18.6095,53.17,390.7995,8.9,0,47
4891,549-03-9315,B,15781505,Male,20,Normal,685,1,0,Fashion accessories,8,37.948,94.87,796.908,8.7,0,53
4892,852-82-2749,A,15654457,Female,30,Normal,685,1,1,Sports and travel,4,12.918,64.59,271.278,9.3,1,4
4893,746-54-5508,A,15748116,Female,29,Normal,681,1,1,Home and lifestyle,6,6.456,21.52,135.576,9.4,0,20
4894,549-03-9315,B,15767231,Male,36,Normal,757,0,0,Fashion accessories,8,37.948,94.87,796.908,8.7,0,2
4895,286-75-7818,B,15775949,Female,38,Normal,612,1,1,Fashion accessories,2,6.908,69.08,145.068,6.9,0,57
4896,437-58-8131,B,15760570,Male,32,Normal,590,1,0,Fashion accessories,2,7.352,73.52,154.392,4.6,0,44
4897,400-60-7251,A,15778192,Male,28,Normal,628,1,1,Home and lifestyle,1,3.7035,74.07,77.7735,9.9,0,24
4898,760-27-5490,C,15675650,Female,39,Normal,486,0,1,Fashion accessories,8,6.248,15.62,131.208,9.1,0,15
4899,668-90-8900,A,15604138,Male,34,Normal,749,0,0,Home and lifestyle,7,32.7915,93.69,688.6215,4.5,1,3
4900,865-92-6136,A,15769216,Female,43,Normal,601,1,0,Food and beverages,3,7.9125,52.75,166.1625,9.3,1,4
4901,237-44-6163,A,15695846,Female,34,Normal,684,1,1,Electronic accessories,8,4.224,10.56,88.704,7.6,0,37
4902,589-02-8023,A,15740557,Female,43,Member,753,1,0,Food and beverages,2,8.377,83.77,175.917,7,0,1
4903,568-88-3448,A,15668444,Female,44,Normal,590,1,0,Health and beauty,1,1.25,25,26.25,5.5,0,24
4904,436-54-4512,A,15639549,Female,33,Member,718,0,0,Food and beverages,1,4.5805,91.61,96.1905,9.8,0,5
4905,593-65-1552,C,15721779,Male,41,Normal,826,0,0,Home and lifestyle,4,13.962,69.81,293.202,5.9,0,33
4906,460-93-5834,A,15574584,Male,33,Normal,670,1,1,Sports and travel,7,15.953,45.58,335.013,5,0,58
4907,568-88-3448,A,15714227,Female,53,Normal,672,1,1,Health and beauty,1,1.25,25,26.25,5.5,0,72
4908,842-29-4695,C,15604020,Female,36,Member,773,0,1,Sports and travel,7,5.999,17.14,125.979,7.9,0,71
4909,746-19-0921,C,15638047,Female,45,Normal,613,1,0,Food and beverages,1,1.079,21.58,22.659,7.2,0,28
4910,549-03-9315,B,15752488,Female,31,Normal,733,1,1,Fashion accessories,8,37.948,94.87,796.908,8.7,0,51
4911,525-09-8450,B,15749119,Female,31,Normal,710,1,1,Electronic accessories,10,36.065,72.13,757.365,4.2,0,30
4912,701-23-5550,B,15806709,Male,33,Member,609,0,0,Home and lifestyle,4,7.762,38.81,163.002,4.9,0,72
4913,163-56-7055,C,15582404,Female,26,Member,572,1,0,Fashion accessories,1,2.4355,48.71,51.1455,4.1,0,36
4914,483-71-1164,C,15804357,Male,40,Normal,481,1,1,Health and beauty,6,24.39,81.3,512.19,5.3,0,14
4915,883-69-1285,B,15573278,Male,39,Member,743,1,0,Fashion accessories,2,4.992,49.92,104.832,7,0,72
4916,263-10-3913,C,15720676,Female,37,Member,700,1,0,Fashion accessories,9,22.068,49.04,463.428,8.6,0,22
4917,869-11-3082,B,15575391,Female,37,Member,677,1,1,Health and beauty,4,19.232,96.16,403.872,8.4,0,2
4918,533-66-5566,B,15778515,Male,40,Normal,748,0,0,Home and lifestyle,7,17.8745,51.07,375.3645,7,0,15
4919,227-07-4446,C,15631868,Male,36,Member,744,1,1,Electronic accessories,10,39.065,78.13,820.365,4.4,0,51
4920,595-27-4851,A,15653784,Male,37,Normal,627,0,1,Fashion accessories,7,18.998,54.28,398.958,9.3,0,70
4921,227-78-1148,B,15714750,Female,42,Normal,690,0,0,Fashion accessories,7,25.494,72.84,535.374,8.4,0,71
4922,727-17-0390,A,15710825,Male,31,Normal,592,0,0,Food and beverages,5,15.9025,63.61,333.9525,4.8,0,39
4923,873-14-6353,A,15799422,Female,40,Member,535,1,1,Food and beverages,7,8.687,24.82,182.427,7.1,0,61
4924,842-29-4695,C,15699637,Male,57,Member,694,1,1,Sports and travel,7,5.999,17.14,125.979,7.9,0,52
4925,120-54-2248,B,15744041,Female,26,Normal,780,1,0,Food and beverages,5,7.215,28.86,151.515,8,0,1
